scientific_name	submitted_ftp	submitted_md5	sample_alias	country	fastq_ftp	fastq_md5	library_layout
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908745/SAMD00126569_Tue-07-May_2019-16-00-02.txt	8162beaf8aa6fd4e0275b930c00ad665	SAMD00126569		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148332/DRR148332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148332/DRR148332_2.fastq.gz	4eac94851d51adbf2e20930af074a6ae;8e737fe4b18967642846bd6a306e32ee	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908746/SAMD00126441_Tue-07-May_2019-16-00-02.txt	3b1cf0a5f3cb416b4dcba4f3c24860ea	SAMD00126441		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148204/DRR148204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148204/DRR148204_2.fastq.gz	3fa633b5d3fbc2386f0b8130d1a10d8c;0e4f61db1f2edb716fdfad414cfb80cb	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908747/SAMD00126597_Tue-07-May_2019-16-00-02.txt	c8d676d085676374843dba3a2c6c3a0f	SAMD00126597		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148360/DRR148360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148360/DRR148360_2.fastq.gz	06089a53f03066aaa67a62cf42407323;a75acc9c73d319f6a9a32a1342c72680	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908748/SAMD00126372_Tue-07-May_2019-16-00-02.txt	4166879f45ffec59823bc81605a1939f	SAMD00126372		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148135/DRR148135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148135/DRR148135_2.fastq.gz	2ae9a1cdfcd323be11220413436cdd1f;e859b99b09d337d84f3c4efe6e0b2fd7	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908749/SAMD00126476_Tue-07-May_2019-16-00-02.txt	81c4a4c672c7fe06abb6ffbee9aba54c	SAMD00126476		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148239/DRR148239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148239/DRR148239_2.fastq.gz	c6f97087d87f8f02fce82135486f0828;28c64e33cc3c442cbb8fcc353649794a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908750/SAMD00126588_Tue-07-May_2019-16-00-02.txt	a715f49497dc5f636d06abd831ff2f15	SAMD00126588		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148351/DRR148351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148351/DRR148351_2.fastq.gz	5af65ae4ac0f893561f2322a2351bee4;8b569f247cc2f5938302faabcfb0b342	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908752/SAMD00126368_Tue-07-May_2019-16-00-02.txt	abfcd047f3b214dab27bd0074d509d64	SAMD00126368		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148131/DRR148131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148131/DRR148131_2.fastq.gz	3f29c6dd8f8689f647740708066e9262;04feba939777604064269bd3addea5dc	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908753/SAMD00126494_Tue-07-May_2019-16-00-02.txt	aa994658b59a490f37bd1acdf3f6240e	SAMD00126494		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148257/DRR148257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148257/DRR148257_2.fastq.gz	0abdf5254c5cb6743cd233704b1b7025;0ab3f57bc465ccb5a30f9f9f99fe7895	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908754/SAMD00126440_Tue-07-May_2019-16-00-02.txt	d011a25923fdfbecd2d83e9215ba2628	SAMD00126440		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148203/DRR148203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148203/DRR148203_2.fastq.gz	cfc1b980a28cc68a993be58b2eadbbaf;07fd03bae5854270995fbf0e02b18824	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908755/SAMD00126449_Tue-07-May_2019-16-00-02.txt	87f5865efb9bb7b4f38106b276b54283	SAMD00126449		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148212/DRR148212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148212/DRR148212_2.fastq.gz	858f3f179b71a23e184c29b445fb5198;f7c9569aab3d60f3d842a72cd4c9bf7b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908756/SAMD00126455_Tue-07-May_2019-16-00-02.txt	62fea3d5df9025b8d132e422ae3a38d8	SAMD00126455		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148218/DRR148218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148218/DRR148218_2.fastq.gz	967febac1054078d378e534bfca51b03;97e06a691d05b245491abe17e01baabe	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908757/SAMD00126394_Tue-07-May_2019-16-00-02.txt	559477904d2cf9aab5dc09c80329e1ba	SAMD00126394		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148157/DRR148157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148157/DRR148157_2.fastq.gz	848ce8e2405ae960674f5abd5987475e;45b9726eaae0aa13e416f83d213b8c4b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908758/SAMD00126427_Tue-07-May_2019-16-00-02.txt	72543285142520639845d463087754b5	SAMD00126427		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148190/DRR148190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148190/DRR148190_2.fastq.gz	c72868a615ea0d2049c54416bce6143d;c521b0fa49c6ca5854a6bf0a0048fe00	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908759/SAMD00126486_Tue-07-May_2019-16-00-02.txt	839a0bd06477f928e99726ea1bbaed0b	SAMD00126486		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148249/DRR148249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148249/DRR148249_2.fastq.gz	9497ffa0e83df59945669672f2a60b80;cd92bf7d2bfc71681f1035b1def8c4bd	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908760/SAMD00126379_Tue-07-May_2019-16-00-02.txt	6107d37b3e579ee7708f4e109bd2404f	SAMD00126379		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148142/DRR148142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148142/DRR148142_2.fastq.gz	cf16332af1575126fe3124e569945e60;b54ee852ff7ab70b2fc244a859c88ac6	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908761/SAMD00126485_Tue-07-May_2019-16-00-02.txt	b8fd7e3266d925300b37884b4bc017f2	SAMD00126485		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148248/DRR148248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148248/DRR148248_2.fastq.gz	56605fe8b7b29f78bc8b37f715a55aef;9cd105e94082a70e95e91be58004b18f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908762/SAMD00126600_Tue-07-May_2019-16-00-02.txt	b47e5095856ddf8b73c7e760a8dcdb6a	SAMD00126600		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148363/DRR148363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148363/DRR148363_2.fastq.gz	59caeb5dd42e3d9c716112811c9b0320;64629c2054688590c83c66af0e878075	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908763/SAMD00126522_Tue-07-May_2019-16-00-02.txt	5fedaf08e359faed72814b10fba8abf2	SAMD00126522		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148285/DRR148285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148285/DRR148285_2.fastq.gz	2e667ef30b85ac6a61152bfd811b96c0;d1f01f1aad9dd2f7d5808ed24ce92922	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908764/SAMD00126518_Tue-07-May_2019-16-00-02.txt	49aa43692bb83646f43ecfb23b3253b2	SAMD00126518		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148281/DRR148281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148281/DRR148281_2.fastq.gz	49b3b9262959a425e8ae88e57c4f7c02;4a1e16af65217ae774e48c5c0a06749e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908765/SAMD00126421_Tue-07-May_2019-16-00-02.txt	6a13b585a228be661027ae5851ce335d	SAMD00126421		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148184/DRR148184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148184/DRR148184_2.fastq.gz	2011b6857b768ca027108d99eb2cc7a7;b171bd5e6b5ff75650b8180737cd1194	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908766/SAMD00126578_Tue-07-May_2019-16-00-02.txt	b3de32877d31fd978f5692b9d19fac61	SAMD00126578		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148341/DRR148341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148341/DRR148341_2.fastq.gz	8b18b7b53575b98c0f7b2db5324ea7d8;19a56148fa78d27c0bf27dafb8496419	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908767/SAMD00126553_Tue-07-May_2019-16-00-02.txt	fd9ac7717bab517e1ffed18c1f7bd4f3	SAMD00126553		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148316/DRR148316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148316/DRR148316_2.fastq.gz	44b90e940a500c426d11c1171a4dfc36;638e34378e44ea9b88690119e8575708	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908768/SAMD00126472_Tue-07-May_2019-16-00-02.txt	93c36780ec474d1e358304e333a9eab9	SAMD00126472		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148235/DRR148235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148235/DRR148235_2.fastq.gz	96dcd82f515767ca9f9801e95eda21d1;b7b8c46d8e35a68fe0fed496d20c9c9a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908769/SAMD00126585_Tue-07-May_2019-16-00-02.txt	c334c7da182a85bffa4e082468604a7e	SAMD00126585		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148348/DRR148348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148348/DRR148348_2.fastq.gz	5bcc45dcef1f64f736a339208588b70f;8a2a470647af749845cd3badb2e00966	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908770/SAMD00126434_Tue-07-May_2019-16-00-02.txt	e00bd2fac4e40b231b55f3bd4afadf75	SAMD00126434		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148197/DRR148197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148197/DRR148197_2.fastq.gz	eeabd5b0af5b25413993d25c02f65f26;1d9160bef763c433d1d2989a53e7cd1a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908771/SAMD00126480_Tue-07-May_2019-16-00-02.txt	7ffac7fe97e73f002084842adb48b1d6	SAMD00126480		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148243/DRR148243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148243/DRR148243_2.fastq.gz	e07342d6549c497bd627e5f3ede37b51;67acff3e06040442426264d41b58b8b0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908772/SAMD00126384_Tue-07-May_2019-16-00-02.txt	e484afad0e30cebf91ed2eccfc23e80f	SAMD00126384		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148147/DRR148147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148147/DRR148147_2.fastq.gz	a7eebb32e5762895b695184938c6f7a3;ed0b434edf12ade42f090c33ade39122	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908773/SAMD00126554_Tue-07-May_2019-16-00-02.txt	52b34ad6479b4452222f925020409a23	SAMD00126554		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148317/DRR148317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148317/DRR148317_2.fastq.gz	7b1e5414f8c0d51c6c52908be506aaa6;a87de78c6ea518922118ce06623036cd	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908774/SAMD00126362_Tue-07-May_2019-16-00-02.txt	64d953d6cb383ac1904873d4b8114185	SAMD00126362		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148125/DRR148125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148125/DRR148125_2.fastq.gz	309a5189be99b6e0146923aa85831395;38656a4aecf9cfbe4303ebb6af0439ae	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908775/SAMD00126431_Tue-07-May_2019-16-00-02.txt	e5a322b9992dc51cb7407d04849ae567	SAMD00126431		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148194/DRR148194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148194/DRR148194_2.fastq.gz	b38a37d74cf6428f3b6c9ef4028ac51d;63862f8272f7b78d95bc639d60f58110	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908776/SAMD00126505_Tue-07-May_2019-16-00-02.txt	adbbef47a5c748ec13a33226b698a42a	SAMD00126505		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148268/DRR148268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148268/DRR148268_2.fastq.gz	16191eaed5a58df32653d622f3851740;32217c5c0e03beb5af162036d26f7e5f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908777/SAMD00126363_Tue-07-May_2019-16-00-02.txt	800965434fbb0be8308966376850a4bd	SAMD00126363		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148126/DRR148126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148126/DRR148126_2.fastq.gz	e57d0968ff0917611dd27ecb1a76125e;6b1032b94f842e1a14cf1b13877daa7c	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908778/SAMD00126546_Tue-07-May_2019-16-00-02.txt	83a44464782ffd2a8a0cbb8bedf6a032	SAMD00126546		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148309/DRR148309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148309/DRR148309_2.fastq.gz	40f1c84be524562ae981dba22de94bab;df2909923d58aa0f7dc07f01afe53295	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908779/SAMD00126488_Tue-07-May_2019-16-00-02.txt	f6b4e021a69c9ec09c0399f81ae6a668	SAMD00126488		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148251/DRR148251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148251/DRR148251_2.fastq.gz	7e6bba741f2710cef594f0ef27e8d690;f29956c833314878fc33c67485c5938b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908780/SAMD00126417_Tue-07-May_2019-16-00-02.txt	7dd611298a59c4bb6673ed121d4de4b5	SAMD00126417		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148180/DRR148180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148180/DRR148180_2.fastq.gz	6d8c26d0653c3a9eb7bc016980dffbea;2453e112fbada503fcf9b093eae36a30	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908781/SAMD00126526_Tue-07-May_2019-16-00-02.txt	90b4a462b334dc7c569d08fc11dec7a0	SAMD00126526		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148289/DRR148289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148289/DRR148289_2.fastq.gz	704149707791dbdf3c07f78331629b10;d57e0e217fdcaaf9ec0e7ce1d8bdef45	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908782/SAMD00126454_Tue-07-May_2019-16-00-02.txt	b3c0199df2dd8c2c0a3400aa6e2c251e	SAMD00126454		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148217/DRR148217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148217/DRR148217_2.fastq.gz	bec2cdea0426678dc768235a5a7139bc;afd33895f53218ca03ddec494d201227	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908783/SAMD00126552_Tue-07-May_2019-16-00-02.txt	56ff8a3092223a7cfc8026ceecda8a80	SAMD00126552		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148315/DRR148315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148315/DRR148315_2.fastq.gz	75bad659f734d51e6cf2604e06c6e2cb;4f529e125f158e2d9bea3a930a3a8481	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908784/SAMD00126438_Tue-07-May_2019-16-00-02.txt	c4b6670450b3f512066e0fa74fac52c2	SAMD00126438		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148201/DRR148201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148201/DRR148201_2.fastq.gz	8741557635802c3e02001b8580473962;e979ee32698dc766c383c8813bfde866	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908785/SAMD00126487_Tue-07-May_2019-16-00-02.txt	1ea85b90573493b2a61d7013669bca64	SAMD00126487		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148250/DRR148250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148250/DRR148250_2.fastq.gz	da46c66e83b98b19226672de5f95029a;5c8a0f9309b2e5bd3b40ae11a71506ea	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908786/SAMD00126550_Tue-07-May_2019-16-00-02.txt	9071f3a68716a7e9e3914f7ad8fdfb5d	SAMD00126550		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148313/DRR148313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148313/DRR148313_2.fastq.gz	2f99973616cc33b1adf1e036a4b4e5aa;1100882a93030405a8f75bfda71df39f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908787/SAMD00126535_Tue-07-May_2019-16-00-02.txt	f3baf60f48edfb73c28f8663454a1df0	SAMD00126535		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148298/DRR148298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148298/DRR148298_2.fastq.gz	2b6c62b1831a885b50a41a4260d2ae6b;9b66b7585f25bed60986215b58d3e0fb	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908788/SAMD00126446_Tue-07-May_2019-16-00-02.txt	423d6213ffc027a9503a248ee36caba6	SAMD00126446		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148209/DRR148209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148209/DRR148209_2.fastq.gz	859d9bebdef0d1775b04edf2f4c544fd;96919b3d9030cde9694b26b45c0b2102	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908789/SAMD00126369_Tue-07-May_2019-16-00-02.txt	bb3540a8e31a976d74c3fd8db8abc617	SAMD00126369		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148132/DRR148132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148132/DRR148132_2.fastq.gz	9a9a68ef96f77dbaba1f8c94ac10c61d;238ce1bb45589cc9f337dce4257eaefa	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908790/SAMD00126517_Tue-07-May_2019-16-00-02.txt	111b59cc8c98bebd228d405bd4817339	SAMD00126517		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148280/DRR148280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148280/DRR148280_2.fastq.gz	8049a1eb82b53382a89e8f692e7f6c31;aeb1071d80369619dd80260117f5cd94	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908791/SAMD00126474_Tue-07-May_2019-16-00-02.txt	f619dc04777a3d74395a7b3446e4aebf	SAMD00126474		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148237/DRR148237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148237/DRR148237_2.fastq.gz	1f2be385afbe58521ffd54c062409eca;e4184fba072c00a5f3b7707d9c338864	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908792/SAMD00126511_Tue-07-May_2019-16-00-02.txt	cbcf1d91353e6bec01fa1067811d712c	SAMD00126511		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148274/DRR148274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148274/DRR148274_2.fastq.gz	68c672f138ca95d4097e7e0450fa1be1;72177ba4da51ffc7ced87d2b3aec0bb2	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908793/SAMD00126413_Tue-07-May_2019-16-00-02.txt	5a2a9a348c5c5b577759297135e0490a	SAMD00126413		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148176/DRR148176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148176/DRR148176_2.fastq.gz	dd1f13bc0fc30abf0334c93c2e5c523e;4b6f886153738d9acc3a4e28d833d3b0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908794/SAMD00126445_Tue-07-May_2019-16-00-02.txt	bd19fed96ff2ccb37a1b710ea95d3ed4	SAMD00126445		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148208/DRR148208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148208/DRR148208_2.fastq.gz	777e117d3e7cd96ff0154bcb146879c3;90577f338b579cb4bbed9753cac27cec	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908795/SAMD00126437_Tue-07-May_2019-16-00-02.txt	b5cc36342ebc2de783640cb65c47190a	SAMD00126437		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148200/DRR148200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148200/DRR148200_2.fastq.gz	adee731a99826e4ac77afdbc2ecc1d71;8c07863fab1ee7916903799710aee22b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908796/SAMD00126504_Tue-07-May_2019-16-00-02.txt	6f650fa4156650525f6fe18d881c49e1	SAMD00126504		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148267/DRR148267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148267/DRR148267_2.fastq.gz	e2d7d56878ebf196e902f1a97d8023f3;1bf0b618b4d1aa97903880cd07394939	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908797/SAMD00126521_Tue-07-May_2019-16-00-02.txt	0a64d0b82d3050807297eaedf2c670f3	SAMD00126521		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148284/DRR148284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148284/DRR148284_2.fastq.gz	f7c5e8f5659e17fa103b9e59c2c2e980;490995918cea87b35057a48d3cfbbd44	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908798/SAMD00126415_Tue-07-May_2019-16-00-02.txt	109df111b9379d3441282412512b97d2	SAMD00126415		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148178/DRR148178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148178/DRR148178_2.fastq.gz	3c97e90be80a79b2989aedb6ca8341c0;33fb1d3b65c22e3cf7dd4ad290141911	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908799/SAMD00126450_Tue-07-May_2019-16-00-02.txt	8960b0b7756c4ea103c98b0b4c28cdd6	SAMD00126450		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148213/DRR148213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148213/DRR148213_2.fastq.gz	eadc222143a1593718c8195f73f305fd;632d92a4cf24bddcf17226f1cc7d78b4	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908800/SAMD00126497_Tue-07-May_2019-16-00-02.txt	010660f8c21ec1d293c1b7daac6217bd	SAMD00126497		ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148260/DRR148260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148260/DRR148260_2.fastq.gz	0f05471ceb16d28a630f7c05a78d7f77;aa55dd0b97ec1aa0dd386925baf98eb2	PAIRED
